filename,width,height,class,xmin,ymin,xmax,ymax
p1546_jpg.rf.c294d428a4975ea1154932b8ca5c1edc.jpg,824,544,L,317,0,393,334
p1355_jpg.rf.c3b353f2136aa3cc84b4dc2494cf09a2.jpg,378,378,potholes,62,4,334,326
p1355_jpg.rf.c3b353f2136aa3cc84b4dc2494cf09a2.jpg,378,378,L,155,180,169,361
p271_jpg.rf.c42c4a583f7a3aa2fd6ca7d473ac12ee.jpg,919,699,potholes,279,210,651,415
p271_jpg.rf.c42c4a583f7a3aa2fd6ca7d473ac12ee.jpg,919,699,L,251,314,654,338
p1240_jpg.rf.c477738b15fa0b79f93ff7b8f6fc1eae.jpg,378,378,potholes,19,143,334,338
p1240_jpg.rf.c477738b15fa0b79f93ff7b8f6fc1eae.jpg,378,378,L,7,210,332,256
p1431_jpg.rf.c520780287b963202e4ddac87ff815d5.jpg,378,378,potholes,104,29,305,271
p1431_jpg.rf.c520780287b963202e4ddac87ff815d5.jpg,378,378,L,174,45,208,263
p312_jpg.rf.c45f78b56e9af1ae22c5d7b0bfdcb304.jpg,999,729,potholes,470,301,775,478
p312_jpg.rf.c45f78b56e9af1ae22c5d7b0bfdcb304.jpg,999,729,potholes,121,345,379,483
p312_jpg.rf.c45f78b56e9af1ae22c5d7b0bfdcb304.jpg,999,729,L,208,354,489,387
p1668_jpg.rf.c4d9390143dc82bec3658915b79d7523.jpg,823,538,L,62,228,494,262
p1668_jpg.rf.c4d9390143dc82bec3658915b79d7523.jpg,823,538,L,484,238,755,265
p1668_jpg.rf.c4d9390143dc82bec3658915b79d7523.jpg,823,538,potholes,74,125,790,459
p1043_jpg.rf.c4afe05aaf7f5db40fc7b4348e74924a.jpg,378,378,L,115,175,288,199
p1043_jpg.rf.c4afe05aaf7f5db40fc7b4348e74924a.jpg,378,378,potholes,146,141,242,259
p174_jpg.rf.c877d013141f98c1e11479ad52d6c314.jpg,970,662,potholes,321,175,655,477
p174_jpg.rf.c877d013141f98c1e11479ad52d6c314.jpg,970,662,L,445,158,480,462
p413_jpg.rf.c7cd45584fee881161cdddfc9efe20c0.jpg,531,378,potholes,65,79,493,310
p413_jpg.rf.c7cd45584fee881161cdddfc9efe20c0.jpg,531,378,L,246,197,470,220
p1354_jpg.rf.c6c9f5d2a5f87466fbb133c214556fa4.jpg,378,378,potholes,42,94,345,378
p1354_jpg.rf.c6c9f5d2a5f87466fbb133c214556fa4.jpg,378,378,L,76,98,177,242
p1532_jpg.rf.c545e4d9d4aec57f136d192e16961f8a.jpg,441,297,potholes,11,0,416,268
p1532_jpg.rf.c545e4d9d4aec57f136d192e16961f8a.jpg,441,297,L,120,73,144,175
p934_jpg.rf.c774f71843beb8664a1596b6eee32c6f.jpg,614,487,potholes,187,122,613,482
p934_jpg.rf.c774f71843beb8664a1596b6eee32c6f.jpg,614,487,L,375,121,425,310
p1309_jpg.rf.c967ff665e2145b97ec64798f197df3b.jpg,378,378,L,158,42,186,292
p1309_jpg.rf.c967ff665e2145b97ec64798f197df3b.jpg,378,378,potholes,122,5,239,288
p1569_jpg.rf.c5eaf2b6ecc62f5361213420b9943f72.jpg,830,572,potholes,160,32,581,569
p1569_jpg.rf.c5eaf2b6ecc62f5361213420b9943f72.jpg,830,572,L,315,164,370,539
p173_jpg.rf.c70b3effe6ecb4d762f7b0d868581331.jpg,980,660,potholes,414,183,621,415
p173_jpg.rf.c70b3effe6ecb4d762f7b0d868581331.jpg,980,660,L,482,174,522,462
p1027_jpg.rf.c91fbbaf35e08b847a8a9561fdbbddc3.jpg,823,582,potholes,318,94,473,551
p1027_jpg.rf.c91fbbaf35e08b847a8a9561fdbbddc3.jpg,823,582,L,350,222,423,510
p101_jpg.rf.c583eb398ac2aba6ecfb5f82aa65e625.jpg,562,378,potholes,36,19,558,367
p101_jpg.rf.c583eb398ac2aba6ecfb5f82aa65e625.jpg,562,378,L,35,204,290,242
p1532_jpg.rf.c7bb9a23db54b1c8f185324baabdb408.jpg,441,297,potholes,11,0,416,268
p1532_jpg.rf.c7bb9a23db54b1c8f185324baabdb408.jpg,441,297,L,120,73,144,175
p1450_jpg.rf.c775954e82b7d08cb378a63fae783913.jpg,378,378,potholes,16,21,271,372
p1450_jpg.rf.c775954e82b7d08cb378a63fae783913.jpg,378,378,L,165,137,184,337
p1450_jpg.rf.c775954e82b7d08cb378a63fae783913.jpg,378,378,L,163,4,179,135
p1591_jpg.rf.c887133ffbf28a047bf10f511e7b578c.jpg,828,571,potholes,92,118,666,424
p1591_jpg.rf.c887133ffbf28a047bf10f511e7b578c.jpg,828,571,L,61,148,640,360
p1294_jpg.rf.c93e3e2bca281967c696cc20fdec6d73.jpg,377,378,potholes,150,65,285,214
p1294_jpg.rf.c93e3e2bca281967c696cc20fdec6d73.jpg,377,378,L,201,54,220,253
p1126_jpg.rf.c720374c00009ccc51e30774769e0b05.jpg,378,378,L,211,178,335,201
p1126_jpg.rf.c720374c00009ccc51e30774769e0b05.jpg,378,378,potholes,8,96,342,239
p1126_jpg.rf.c720374c00009ccc51e30774769e0b05.jpg,378,378,L,1,169,216,197
p1527_jpg.rf.c96120c8814c0e80640eb923382b775d.jpg,492,347,potholes,209,33,335,271
p1527_jpg.rf.c96120c8814c0e80640eb923382b775d.jpg,492,347,L,268,31,293,183
p149_jpg.rf.c812584bdd431fd53021091ae39e9603.jpg,491,378,potholes,128,35,306,300
p149_jpg.rf.c812584bdd431fd53021091ae39e9603.jpg,491,378,L,188,136,207,266
p175_jpg.rf.c7233c0145670bbba5b9553ab8c660bf.jpg,948,646,potholes,310,153,618,518
p175_jpg.rf.c7233c0145670bbba5b9553ab8c660bf.jpg,948,646,L,439,231,470,482
p265_jpg.rf.c9395767ecde5bee5137c8ba4c407b1f.jpg,706,583,L,332,140,365,303
p265_jpg.rf.c9395767ecde5bee5137c8ba4c407b1f.jpg,706,583,potholes,119,172,557,408
p1632_jpg.rf.ca1f566047033100a0f22a703d91b1b4.jpg,502,312,potholes,8,6,476,309
p88_jpg.rf.ca364d6cf6a20bb33d12f9264ebfdbb6.jpg,474,642,potholes,139,201,346,482
p88_jpg.rf.ca364d6cf6a20bb33d12f9264ebfdbb6.jpg,474,642,L,203,222,246,500
p1155_jpg.rf.c63767816fe1a4378f220b01d7a9410d.jpg,378,378,L,117,170,348,279
p1155_jpg.rf.c63767816fe1a4378f220b01d7a9410d.jpg,378,378,potholes,101,162,252,320
p1547_jpg.rf.ca3d78b74040fa7ac60971da936b0b74.jpg,826,518,potholes,279,110,632,406
p1547_jpg.rf.ca3d78b74040fa7ac60971da936b0b74.jpg,826,518,L,412,126,471,375
p1026_jpg.rf.c9aac3f0af9ea7fddf8042ebaf8404f1.jpg,841,493,potholes,165,66,606,442
p1026_jpg.rf.c9aac3f0af9ea7fddf8042ebaf8404f1.jpg,841,493,L,316,193,438,428
p1193_jpg.rf.c9ca5f031dcb0fcfd7845b7d61d88907.jpg,378,378,potholes,131,4,287,276
p1193_jpg.rf.c9ca5f031dcb0fcfd7845b7d61d88907.jpg,378,378,L,179,158,214,283
p1508_jpg.rf.ca65cb0c208487eb345ad571a43080e8.jpg,371,240,potholes,9,38,248,236
p1508_jpg.rf.ca65cb0c208487eb345ad571a43080e8.jpg,371,240,L,170,60,204,239
p1324_jpg.rf.cabb63c8c17789841acfa11ad9f39f61.jpg,377,378,potholes,119,24,266,287
p1324_jpg.rf.cabb63c8c17789841acfa11ad9f39f61.jpg,377,378,L,177,8,223,244
p1653_jpg.rf.cbe4306d7acd103775e975c35c02b505.jpg,950,624,potholes,43,25,943,623
p1653_jpg.rf.cbe4306d7acd103775e975c35c02b505.jpg,950,624,L,519,27,576,441
p2017_jpg.rf.cc7d079d9c7c6377eea36cee562a7b0b.jpg,567,426,potholes,128,30,516,393
p2017_jpg.rf.cc7d079d9c7c6377eea36cee562a7b0b.jpg,567,426,L,294,152,318,310
p1320_jpg.rf.cfa9e8b19298b925bb86b729e5c0453e.jpg,378,378,potholes,123,121,225,333
p1320_jpg.rf.cfa9e8b19298b925bb86b729e5c0453e.jpg,378,378,L,180,111,194,346
p981_jpg.rf.ca5cf8fedcc336304a80b53466f5efdf.jpg,1112,1144,potholes,288,203,777,825
p981_jpg.rf.ca5cf8fedcc336304a80b53466f5efdf.jpg,1112,1144,L,596,317,650,782
p1644_jpg.rf.ca4cc696ec5f9ca5ced255757e35acbb.jpg,966,644,L,470,156,536,584
p1644_jpg.rf.ca4cc696ec5f9ca5ced255757e35acbb.jpg,966,644,potholes,213,171,797,624
p1541_jpg.rf.cc32e3e27e1b29f8ecf4110708b1a4ce.jpg,457,260,potholes,119,111,375,256
p1541_jpg.rf.cc32e3e27e1b29f8ecf4110708b1a4ce.jpg,457,260,L,245,97,268,204
p167_jpg.rf.cf2c644a36c464a246bbf0ed373a5c6e.jpg,964,652,potholes,324,165,673,483
p167_jpg.rf.cf2c644a36c464a246bbf0ed373a5c6e.jpg,964,652,L,438,165,476,515
p1043_jpg.rf.ccdf7df4959ef0d791e8317514c08e94.jpg,378,378,L,115,175,288,199
p1043_jpg.rf.ccdf7df4959ef0d791e8317514c08e94.jpg,378,378,potholes,146,141,242,259
p2011_jpg.rf.ce28a837a81ca2a238572db595465a77.jpg,559,436,potholes,130,21,482,369
p2011_jpg.rf.ce28a837a81ca2a238572db595465a77.jpg,559,436,L,125,145,445,171
p1356_jpg.rf.cda489157d521d39eccd1ab3643e8ecf.jpg,378,378,potholes,67,49,285,367
p1356_jpg.rf.cda489157d521d39eccd1ab3643e8ecf.jpg,378,378,L,182,9,197,195
p171_jpg.rf.ceb6e0562b0ead25b0ba13058f0fcef5.jpg,952,634,potholes,311,196,739,416
p171_jpg.rf.ceb6e0562b0ead25b0ba13058f0fcef5.jpg,952,634,L,278,254,597,337
p228_jpg.rf.cfc936b589c36c72eac74dbf052ec4de.jpg,455,330,potholes,158,63,287,235
p228_jpg.rf.cfc936b589c36c72eac74dbf052ec4de.jpg,455,330,L,208,74,225,198
p310_jpg.rf.cd040dae0fb1667653498bae768f13b0.jpg,966,738,L,529,305,574,629
p310_jpg.rf.cd040dae0fb1667653498bae768f13b0.jpg,966,738,potholes,343,97,648,637
p310_jpg.rf.cd040dae0fb1667653498bae768f13b0.jpg,966,738,L,522,0,561,306
p1126_jpg.rf.d018b10d18e9625f74fecaa3b01637b7.jpg,378,378,L,211,178,335,201
p1126_jpg.rf.d018b10d18e9625f74fecaa3b01637b7.jpg,378,378,potholes,8,96,342,239
p1126_jpg.rf.d018b10d18e9625f74fecaa3b01637b7.jpg,378,378,L,1,169,216,197
p188_jpg.rf.ceb57f78355729b3dc506731b1ae9002.jpg,1042,708,potholes,415,190,639,518
p188_jpg.rf.ceb57f78355729b3dc506731b1ae9002.jpg,1042,708,L,493,201,529,487
p1684_jpg.rf.d0a0a50fee64e06a47eab0a957c546d2.jpg,823,538,potholes,106,31,809,536
p1684_jpg.rf.d0a0a50fee64e06a47eab0a957c546d2.jpg,823,538,L,481,270,823,304
p942_jpg.rf.cf93420e5d367b523d529f336fec7918.jpg,476,482,L,115,251,303,269
p942_jpg.rf.cf93420e5d367b523d529f336fec7918.jpg,476,482,potholes,119,143,421,353
p107_jpg.rf.cfc831f7e18dd736978c1512cd837f15.jpg,542,378,potholes,132,105,343,277
p107_jpg.rf.cfc831f7e18dd736978c1512cd837f15.jpg,542,378,L,204,115,306,262
p1236_jpg.rf.cbc4bb7a70dbdef1e31f22b8bcf3d178.jpg,378,378,potholes,72,15,366,377
p1236_jpg.rf.cbc4bb7a70dbdef1e31f22b8bcf3d178.jpg,378,378,L,210,81,235,255
p163_jpg.rf.cfe85ae2fcbc20d37bd87bcf9c6389ab.jpg,1030,690,potholes,239,119,630,574
p163_jpg.rf.cfe85ae2fcbc20d37bd87bcf9c6389ab.jpg,1030,690,L,406,246,444,582
p1082_jpg.rf.cf1eeba01b728d8e00215f48e6c208b6.jpg,378,378,potholes,22,118,323,270
p1082_jpg.rf.cf1eeba01b728d8e00215f48e6c208b6.jpg,378,378,L,45,190,326,220
p1669_jpg.rf.cdc70b46bd5a41137d07f9002bcf930c.jpg,824,460,potholes,130,0,788,453
p1669_jpg.rf.cdc70b46bd5a41137d07f9002bcf930c.jpg,824,460,L,352,40,434,460
p1557_jpg.rf.d0a201dc6a25941b570eaf0d2a0139ff.jpg,826,513,potholes,353,103,659,408
p1557_jpg.rf.d0a201dc6a25941b570eaf0d2a0139ff.jpg,826,513,L,407,79,468,428
p1035_jpg.rf.cfeda82f7d488c3993b0766d2991eed7.jpg,378,378,potholes,89,64,378,344
p1035_jpg.rf.cfeda82f7d488c3993b0766d2991eed7.jpg,378,378,L,97,187,316,207
p1352_jpg.rf.d091cfb9fac744b408082734b2c02f00.jpg,378,378,potholes,79,102,361,302
p1352_jpg.rf.d091cfb9fac744b408082734b2c02f00.jpg,378,378,L,77,215,357,251
p249_jpg.rf.d1164e8c95f30c879284fa2335cf2bb6.jpg,462,332,L,159,174,397,186
p249_jpg.rf.d1164e8c95f30c879284fa2335cf2bb6.jpg,462,332,potholes,34,86,462,270
p259_jpg.rf.d031f8a7c8011a7df26e7569fbfe47a9.jpg,865,608,potholes,222,251,733,413
p259_jpg.rf.d031f8a7c8011a7df26e7569fbfe47a9.jpg,865,608,L,231,323,597,345
p1655_jpg.rf.d17332c23db3a786ad80459bb94155aa.jpg,848,580,L,355,125,416,535
p1655_jpg.rf.d17332c23db3a786ad80459bb94155aa.jpg,848,580,potholes,41,4,706,546
p933_jpg.rf.d52de1126495794bd0050304fed29a5e.jpg,593,506,potholes,54,93,402,479
p933_jpg.rf.d52de1126495794bd0050304fed29a5e.jpg,593,506,L,178,230,209,479
p1123_jpg.rf.d26e4f7bd144686e89028817a84a7552.jpg,378,378,L,162,34,183,248
p1123_jpg.rf.d26e4f7bd144686e89028817a84a7552.jpg,378,378,potholes,36,43,258,266
p1286_jpg.rf.d5dc49b063c4eae28252a68f81d9cb14.jpg,377,378,L,183,165,334,178
p1286_jpg.rf.d5dc49b063c4eae28252a68f81d9cb14.jpg,377,378,L,0,163,187,178
p1286_jpg.rf.d5dc49b063c4eae28252a68f81d9cb14.jpg,377,378,potholes,2,85,362,239
p311_jpg.rf.d39bdb7200a5274161e2601b5fbb27a3.jpg,931,684,potholes,296,74,583,461
p311_jpg.rf.d39bdb7200a5274161e2601b5fbb27a3.jpg,931,684,L,434,150,467,491
p1221_jpg.rf.d13a9d8c3c48fcf6378c29dcc9f06b10.jpg,378,378,potholes,134,90,242,285
p1221_jpg.rf.d13a9d8c3c48fcf6378c29dcc9f06b10.jpg,378,378,L,127,161,373,202
p1540_jpg.rf.d313ac653f6efae906190c598461ace3.jpg,441,291,potholes,55,81,359,290
p1540_jpg.rf.d313ac653f6efae906190c598461ace3.jpg,441,291,L,196,73,233,253
p1123_jpg.rf.d142228d5c09d6ad857929944ee634bd.jpg,378,378,L,162,34,183,248
p1123_jpg.rf.d142228d5c09d6ad857929944ee634bd.jpg,378,378,potholes,36,43,258,266
p943_jpg.rf.d2430ab7fbe1c473948c87cd635de5d9.jpg,497,532,potholes,100,0,437,531
p943_jpg.rf.d2430ab7fbe1c473948c87cd635de5d9.jpg,497,532,L,113,305,304,352
p1286_jpg.rf.d3a4be617375a2e09ff27d4b920fcc26.jpg,377,378,L,183,200,334,213
p1286_jpg.rf.d3a4be617375a2e09ff27d4b920fcc26.jpg,377,378,L,0,200,187,215
p1286_jpg.rf.d3a4be617375a2e09ff27d4b920fcc26.jpg,377,378,potholes,2,139,362,293
p2001_jpg.rf.d34d20f219a56f7da20fa64e6897220f.jpg,571,432,potholes,41,59,522,337
p2001_jpg.rf.d34d20f219a56f7da20fa64e6897220f.jpg,571,432,L,167,139,485,159
p39_jpg.rf.d14bdfd369efb680e5aab0c110085e2d.jpg,373,496,potholes,60,155,348,341
p39_jpg.rf.d14bdfd369efb680e5aab0c110085e2d.jpg,373,496,L,180,242,340,266
p277_jpg.rf.d4f0f54c4dcf486dd8ea956cc2c77e05.jpg,653,503,L,284,237,582,265
p277_jpg.rf.d4f0f54c4dcf486dd8ea956cc2c77e05.jpg,653,503,potholes,0,158,589,498
p163_jpg.rf.d6ef1f25f194dd5c1a9cc68ba4b98444.jpg,1030,690,potholes,239,116,630,571
p163_jpg.rf.d6ef1f25f194dd5c1a9cc68ba4b98444.jpg,1030,690,L,406,108,444,444
p500_jpg.rf.d2cbcabb20e4841c41b070c3f3bca518.jpg,511,378,potholes,183,89,292,324
p500_jpg.rf.d2cbcabb20e4841c41b070c3f3bca518.jpg,511,378,L,177,234,211,322
p1052_jpg.rf.d7b282633fc6a83d39e1315b169b44dc.jpg,378,378,potholes,1,15,303,340
p1052_jpg.rf.d7b282633fc6a83d39e1315b169b44dc.jpg,378,378,L,130,121,152,269
p1293_jpg.rf.d3be73b4560eb2e5b5c17e0e17042216.jpg,377,378,potholes,143,226,249,358
p1293_jpg.rf.d3be73b4560eb2e5b5c17e0e17042216.jpg,377,378,potholes,158,106,253,182
p1293_jpg.rf.d3be73b4560eb2e5b5c17e0e17042216.jpg,377,378,L,188,135,214,297
p1019_jpg.rf.d345d70e88e2a2a34ab77d27e4aa45f4.jpg,824,455,potholes,0,113,702,419
p1019_jpg.rf.d345d70e88e2a2a34ab77d27e4aa45f4.jpg,824,455,L,314,193,629,353
p995_jpg.rf.d796332738c9ff343ef73cdecc600175.jpg,1024,1054,potholes,284,169,870,668
p995_jpg.rf.d796332738c9ff343ef73cdecc600175.jpg,1024,1054,L,251,310,760,364
p931_jpg.rf.d3143778714f687435824dec762f125d.jpg,525,426,potholes,40,0,450,426
p931_jpg.rf.d3143778714f687435824dec762f125d.jpg,525,426,L,231,76,284,255
p1543_jpg.rf.d7b43a3c78787324f684f3217fdce27c.jpg,415,311,potholes,72,3,349,244
p1543_jpg.rf.d7b43a3c78787324f684f3217fdce27c.jpg,415,311,L,161,9,189,242
p1962_jpg.rf.d66267eaf8fa6894087c2de9829d4ffb.jpg,590,436,potholes,110,148,506,306
p1962_jpg.rf.d66267eaf8fa6894087c2de9829d4ffb.jpg,590,436,L,71,220,306,240
p1095_jpg.rf.d6e633001e706120b4838eed931af7c7.jpg,378,378,L,192,109,210,274
p1095_jpg.rf.d6e633001e706120b4838eed931af7c7.jpg,378,378,potholes,143,107,239,373
p1580_jpg.rf.d726d9225555959ce72a46df696b0809.jpg,824,601,potholes,105,91,699,601
p1580_jpg.rf.d726d9225555959ce72a46df696b0809.jpg,824,601,L,254,282,755,422
p1555_jpg.rf.d29c611db9af7a75a9dc4fcc62fe9be1.jpg,825,545,potholes,85,215,652,429
p1555_jpg.rf.d29c611db9af7a75a9dc4fcc62fe9be1.jpg,825,545,L,102,262,652,340
p925_jpg.rf.d8893c45986cd5cf717dc6eb50bacc1d.jpg,437,346,potholes,73,136,342,283
p925_jpg.rf.d8893c45986cd5cf717dc6eb50bacc1d.jpg,437,346,L,164,180,338,195
p1972_jpg.rf.d898065a1ad391278bda0afc53319141.jpg,586,447,potholes,141,103,337,375
p1972_jpg.rf.d898065a1ad391278bda0afc53319141.jpg,586,447,L,203,128,258,294
p1037_jpg.rf.d8a4baf937f16541bff6f6e6aa000629.jpg,378,378,potholes,130,14,266,338
p1037_jpg.rf.d8a4baf937f16541bff6f6e6aa000629.jpg,378,378,L,173,35,192,237
p1442_jpg.rf.d8f6ec1bc93b6d40d3c8451591ee1714.jpg,378,378,potholes,83,70,295,314
p1442_jpg.rf.d8f6ec1bc93b6d40d3c8451591ee1714.jpg,378,378,L,130,61,166,222
p979_jpg.rf.d9bd0a45a45cfb889e8762692d696f3f.jpg,1012,1092,potholes,147,121,843,931
p979_jpg.rf.d9bd0a45a45cfb889e8762692d696f3f.jpg,1012,1092,L,408,45,471,521
p1055_jpg.rf.d98080ac46d2c26d351792f72f3f0639.jpg,378,378,potholes,111,80,292,349
p1055_jpg.rf.d98080ac46d2c26d351792f72f3f0639.jpg,378,378,L,174,120,206,343
p2005_jpg.rf.da1e6821cccfacf591819fa3dad81de5.jpg,557,442,L,300,160,318,353
p2005_jpg.rf.da1e6821cccfacf591819fa3dad81de5.jpg,557,442,potholes,250,187,417,374
p1033_jpg.rf.db85ff5978d7ea0301f3fd41ce66411d.jpg,378,378,potholes,89,87,300,300
p1033_jpg.rf.db85ff5978d7ea0301f3fd41ce66411d.jpg,378,378,L,179,68,237,349
p1291_jpg.rf.d8d2de07ab0d7315cfa952b2d0d5194b.jpg,378,378,potholes,84,114,256,226
p1291_jpg.rf.d8d2de07ab0d7315cfa952b2d0d5194b.jpg,378,378,L,84,142,255,165
p1285_jpg.rf.d8b97d64954206f5b67a767403fbda04.jpg,377,378,potholes,22,33,374,366
p1285_jpg.rf.d8b97d64954206f5b67a767403fbda04.jpg,377,378,L,186,80,251,284
p1121_jpg.rf.d8c42e813eb2dfd93048696f7afe1a26.jpg,378,378,potholes,139,103,276,308
p1121_jpg.rf.d8c42e813eb2dfd93048696f7afe1a26.jpg,378,378,L,158,95,225,317
p1130_jpg.rf.ddcb8c9c9f5d54c8335233279346a3cd.jpg,378,378,potholes,192,123,317,270
p1130_jpg.rf.ddcb8c9c9f5d54c8335233279346a3cd.jpg,378,378,L,230,124,279,256
p944_jpg.rf.d972c9149184cd9449d95f6f22d7274c.jpg,368,394,potholes,53,15,309,296
p944_jpg.rf.d972c9149184cd9449d95f6f22d7274c.jpg,368,394,L,200,211,209,339
p1540_jpg.rf.d8c8226c8efeed982d1b18b3ee5f5104.jpg,441,291,potholes,55,1,359,210
p1540_jpg.rf.d8c8226c8efeed982d1b18b3ee5f5104.jpg,441,291,L,196,38,233,218
p1624_jpg.rf.dd26bed266cd40e3e11958ebef078578.jpg,880,526,potholes,371,21,682,471
p1624_jpg.rf.dd26bed266cd40e3e11958ebef078578.jpg,880,526,L,453,220,494,502
p107_jpg.rf.dbd445a07b8cfe81514dda5724b7b230.jpg,542,378,potholes,132,105,343,277
p107_jpg.rf.dbd445a07b8cfe81514dda5724b7b230.jpg,542,378,L,204,115,306,262
p1635_jpg.rf.dc3bc797ecf608d12f8949f41ceff84e.jpg,998,564,potholes,159,244,879,427
p1635_jpg.rf.dc3bc797ecf608d12f8949f41ceff84e.jpg,998,564,L,138,283,737,346
p1096_jpg.rf.dc2db57d322ca8f1aaf9cc4ac7cdab8a.jpg,378,378,potholes,77,173,300,298
p1096_jpg.rf.dc2db57d322ca8f1aaf9cc4ac7cdab8a.jpg,378,378,L,72,220,239,238
p1541_jpg.rf.d96b9ac368dabbf43ac04bcd063d76fd.jpg,457,260,potholes,119,4,375,149
p1541_jpg.rf.d96b9ac368dabbf43ac04bcd063d76fd.jpg,457,260,L,245,56,268,163
p1948_jpg.rf.ddfa5a6ca1f042d28be86f687ff89b45.jpg,587,429,potholes,174,176,485,301
p1948_jpg.rf.ddfa5a6ca1f042d28be86f687ff89b45.jpg,587,429,L,171,223,473,243
p1069_jpg.rf.de5dab78b98854d3403e04001c510f72.jpg,378,378,potholes,70,108,212,221
p1069_jpg.rf.de5dab78b98854d3403e04001c510f72.jpg,378,378,potholes,222,166,364,260
p1069_jpg.rf.de5dab78b98854d3403e04001c510f72.jpg,378,378,L,58,139,212,180
p1650_jpg.rf.d989f3cb780b275d191cb7f7ef648b22.jpg,968,596,potholes,236,19,801,485
p1650_jpg.rf.d989f3cb780b275d191cb7f7ef648b22.jpg,968,596,L,449,178,497,478
p329_jpg.rf.dc05da02691c28a65c468d17ebc2c9c2.jpg,966,731,L,416,179,452,536
p329_jpg.rf.dc05da02691c28a65c468d17ebc2c9c2.jpg,966,731,potholes,332,183,583,555
p943_jpg.rf.de3ab416c79ec339c54540d983f612ba.jpg,497,532,potholes,100,0,437,531
p943_jpg.rf.de3ab416c79ec339c54540d983f612ba.jpg,497,532,L,113,305,304,352
p1440_jpg.rf.dd6b4ecf80eb1295fe31e6777b668f06.jpg,378,378,potholes,46,25,342,209
p1440_jpg.rf.dd6b4ecf80eb1295fe31e6777b668f06.jpg,378,378,L,180,131,325,150
p1295_jpg.rf.dab7190958e2fee40063d4875fa2c9a0.jpg,378,378,L,101,221,329,256
p1295_jpg.rf.dab7190958e2fee40063d4875fa2c9a0.jpg,378,378,potholes,105,120,226,289
p1582_jpg.rf.dd1490948e2e8ff625e1ab705fa12217.jpg,826,570,potholes,201,177,819,480
p1582_jpg.rf.dd1490948e2e8ff625e1ab705fa12217.jpg,826,570,L,70,312,502,387
p171_jpg.rf.e50f3bb6958c99bdf80fbc42fe884b55.jpg,952,634,potholes,311,218,739,438
p171_jpg.rf.e50f3bb6958c99bdf80fbc42fe884b55.jpg,952,634,L,278,297,597,380
p1019_jpg.rf.e10ce4245cda0844da9ca749b63b5c99.jpg,824,455,potholes,0,113,702,419
p1019_jpg.rf.e10ce4245cda0844da9ca749b63b5c99.jpg,824,455,L,314,193,629,353
p1420_jpg.rf.df113c5e7e2efa7fa054cd07f380f033.jpg,378,378,potholes,83,115,236,290
p1420_jpg.rf.df113c5e7e2efa7fa054cd07f380f033.jpg,378,378,L,173,3,195,290
p1130_jpg.rf.e492f515e7e4e9ae35bff77166908348.jpg,378,378,potholes,192,108,317,255
p1130_jpg.rf.e492f515e7e4e9ae35bff77166908348.jpg,378,378,L,230,122,279,254
p1425_jpg.rf.e4f6e08bb7fbbd3d341067e1774f3758.jpg,378,378,potholes,55,116,343,283
p1425_jpg.rf.e4f6e08bb7fbbd3d341067e1774f3758.jpg,378,378,L,97,190,320,224
p1083_jpg.rf.df97f914e45b172c654b971586d7654e.jpg,378,378,potholes,83,55,293,338
p1083_jpg.rf.df97f914e45b172c654b971586d7654e.jpg,378,378,L,127,167,288,184
p1157_jpg.rf.df08f522c9b6dfca783195d9be75dacd.jpg,378,378,potholes,129,132,180,236
p1157_jpg.rf.df08f522c9b6dfca783195d9be75dacd.jpg,378,378,L,123,160,151,367
p953_jpg.rf.e24bfcc1d0441dcf9d576c5104a906ad.jpg,430,413,potholes,38,56,378,271
p953_jpg.rf.e24bfcc1d0441dcf9d576c5104a906ad.jpg,430,413,L,156,168,361,189
p1618_jpg.rf.e1dd9b0b8f21db5db1ac61f5ffd60975.jpg,940,566,potholes,111,0,864,424
p1618_jpg.rf.e1dd9b0b8f21db5db1ac61f5ffd60975.jpg,940,566,L,438,118,520,405
p1009_jpg.rf.e1af46c905a5dd946bfd275357da74fa.jpg,828,535,potholes,310,71,552,262
p1009_jpg.rf.e1af46c905a5dd946bfd275357da74fa.jpg,828,535,L,274,143,724,190
p934_jpg.rf.e440887e1dc3a7b427cbf531381b9ea6.jpg,614,487,potholes,187,5,613,365
p934_jpg.rf.e440887e1dc3a7b427cbf531381b9ea6.jpg,614,487,L,375,177,425,366
p1542_jpg.rf.decefdcaa4e12868105255bb87f5c73d.jpg,410,295,potholes,116,1,370,216
p1542_jpg.rf.decefdcaa4e12868105255bb87f5c73d.jpg,410,295,L,199,6,222,209
p102_jpg.rf.dfdac4f5aa94ea7c94ab2d171368de2f.jpg,510,378,L,289,37,307,181
p102_jpg.rf.dfdac4f5aa94ea7c94ab2d171368de2f.jpg,510,378,L,289,178,306,338
p102_jpg.rf.dfdac4f5aa94ea7c94ab2d171368de2f.jpg,510,378,potholes,165,20,380,342
p106_jpg.rf.d9c4c27902735f721020f44321d5e3da.jpg,562,378,potholes,146,45,532,362
p106_jpg.rf.d9c4c27902735f721020f44321d5e3da.jpg,562,378,L,221,64,338,267
p465_jpg.rf.e06bae3865dfc756ca8dbd7759bbca4c.jpg,493,378,potholes,134,21,261,113
p465_jpg.rf.e06bae3865dfc756ca8dbd7759bbca4c.jpg,493,378,potholes,81,115,238,364
p465_jpg.rf.e06bae3865dfc756ca8dbd7759bbca4c.jpg,493,378,L,192,55,218,231
