ID,Area,Width,Height,Bags
126_d02f9afe9bb648b0da24a754c636bdca,0.5593347322136415,1.4779169753612478,1.557497120188392,0.5
316_afd5c5eb5b80d92bf2ded2b729266a97,4.554669002947238,3.6182134897106857,1.9853417955470163,1.5
44_86ffa47a817979c672c372075a192227,0.47529716605642536,2.426693277400763,2.203549067984601,1.5
456_dac4243cb4561497a211e4e985cbb4e5,0.7565718032970457,1.4746822980108356,1.4746822980108356,0.5
1097_06d09fa975cfddf2881134f7e2ef9f04,0.7835784390986553,1.3507326668106105,1.442828075911334,0.25
454_9cba3caf7603fd870564574c2b58e5ec,2.6634116544609916,1.9907985425861594,2.1717802282758103,0.5
471_9de1e78976c94b5a5e2e76ec6b35ce86,3.14637290234472,2.6892076088416412,1.4911719916325685,0.5
1528_0e8dce397e83ee56e37e19bba7e58018,1.7740925968353156,1.834326768873679,1.1517865758044032,0.5
1344_03819b8c1a401468fab60bb720c394bd,0.6602585796477335,2.3914738717526838,0.7765671613071444,0.5
462_74489d21b2d9dc3178552dcd270f5358,1.5695581473265299,1.8510713303599522,2.9034570613260167,0.5
242_8387d5cae553b3935be47e2c9119dd47,0.5363165467591678,4.2461475564105156,1.080030563128807,2.0
1131_0a5d7d37028b6fabc89f1864aac7f81c,0.9622008375433415,2.895414644155716,2.5911862938639927,0.5
102_896f9eefdab68e60204d8dc4f25cfaa0,4.480779082807134,2.6724575643684365,4.0024713289611,1.0
1540_35494867b414e57183748d917d203cbc,1.5805102913151008,3.3086016289752833,2.2746636199205073,0.5
1684_f17ca0a1bb2a927c11f7c94f0b903ad1,0.40682494898023,4.090944630712368,2.938729784508885,1.0
463_a936bcb7fe97e30c509720687cf64987,0.09518948003093956,1.8550705754061056,2.9044034261408727,1.0
1102_7e8ff2e4157aafe75062119fcf722a81,1.104654595734423,3.2468619730926864,2.4944145952013654,1.0
1185_7b5136d4d4df7b2a9530945a7868a468,0.5245276791539808,1.0099601275635655,3.7683458523070668,0.5
1026_6526fd6cdd70cd9a977626754975c475,1.6648472915857615,3.331054197129535,2.840082490069627,0.5
121_3d19a8fd775953b9c64d56a720035309,5.1319075030275565,2.626609475483711,1.7600991330560953,0.5
1059_cc2162a00819e9f3eee2dccb93a880be,2.9850451860315754,1.122197438357735,2.0445514972819008,0.25
1609_2365003e37ca9df02423be7ef720b92d,0.0187945778462578,2.3967397436970956,1.7989917021035753,0.5
101_c583eb398ac2aba6ecfb5f82aa65e625,1.3034110650132762,4.049402308873527,2.6996015392490187,0.5
1214_cead0e314720cf98ba0da3fe683d4054,2.45876111982888,0.7707715109181443,2.3195859621027175,0.25
1579_f08cc39616ff7b19d01f5430374f07b5,14.340680571626834,2.7367711014555027,2.3280325603290315,0.25
300_c132554d2db06eb54feee648c0a27c34,10.080127318651934,3.854188251430047,2.630845222819145,1.0
1503_53b731195117019112e4438763da7267,0.405721090349968,0.8719575233458166,1.4458099105050293,0.25
1661_835052d8802dad6e4fd0c2880e82063c,1.8492204050827772,2.0256761580586558,2.710345255770789,0.5
1082_cf1eeba01b728d8e00215f48e6c208b6,0.005449458490413962,2.130242864434549,1.0757372604453537,0.5
1538_b04d276be5e055903d108f9c744a507a,0.015547759299442035,2.58774349983864,1.7358114834308573,0.5
1672_2636551edfdb6e4e79fa018fb242053f,3.974915620069921,4.032750066234786,2.73511065518559,0.5
446_2808ea4ba1752324cd17c15ed91bbdcb,4.801477497122805,1.9733963636133978,2.6453718494989946,0.5
125_54f4d33e51f7c7b042dba8956775785d,6.278610937461434,2.683167067291211,2.975644994057552,1.0
1116_43366b774bef8cfec9cb3cc3dc46ab04,0.6763809957842475,2.0537884487375937,3.057862801453751,0.5
1055_d98080ac46d2c26d351792f72f3f0639,1.6034852687176955,1.6068587843976463,2.3880939944915296,0.5
55_a9161a5d76efc333a96bf274cd731f2b,0.8414701752328001,6.218857578152856,2.815704245482889,2.0
1514_0666b2c44077075402b6ed8befd291b1,1.6166023964970218,1.7053131300288242,1.9550812147300156,0.5
329_dc05da02691c28a65c468d17ebc2c9c2,0.014157889763555602,1.3990670593119905,2.073517713402632,0.5
1106_1416067e6a2710ca8f18a6fca426a6fa,0.022947699782682147,1.8938250378272996,2.320362208509124,0.5
66_9e2e4872556fe31cbe5363b2aea1fed0,0.5724027378274964,1.848012874775169,2.088639551178186,0.5
1245_1ab93532cc134a4c6a386c645b046f98,0.07071067811865475,2.636094080263449,1.5952328983568511,0.25
1051_e5b5933615374c9e3722705e1eee2ecb,5.004894054072846,3.9798642649663933,4.652719014798841,1.55
1593_25e9c3d24e5584f8c950c4910e4fd6fb,0.10446943488938064,3.300545333043619,2.934615306988783,0.5
47_1953e934d5bf8d96b4dd1dd394a16cd9,0.42684263773373615,1.7161572761890325,2.3888909284551327,0.5
923_58c849088447956138ca8ccab2faf585,14.760643014215773,4.627160819503377,3.7654701566876976,2.0
147_50bbc0ab388c2455813cabfe660c724f,0.07950886586436347,3.7910749086051574,2.961417177846582,1.0
337_4d70ddc1b8d305e1f07ae90967a88d99,8.771301926888217,1.6998647145132204,2.9733226870807514,0.5
262_c55f9c9c4520843716010b207372ba83,0.01822524805271065,2.7295487781268974,1.2545752147912448,1.0
247_f340d138cf037ccb12444a04ba2076c9,1.1513941590113872,1.9515155237481139,0.7333720758034313,0.5
1512_212f1eccbcdd2ca7d62087a9aeba97fd,0.40159653220449426,1.030898427841695,0.4797892054106002,0.25
1258_6bc202a17bce77cd6b29e235868edf20,1.1129420935039185,7.248366011165831,8.621740623807778,2.05
1527_a55ad48c69bdb0ad0b88640a4de4eadb,1.9376508262403789,1.6359153317226462,3.0900622932538875,0.5
1155_9f8e381704b67ca677622f14eaf11146,1.8469599654584596,1.1823425249458512,1.2371531055724803,0.25
212_3946a5ed39a723149daedf8f884f4373,0.6801339592177688,5.618193538571893,4.218020694067994,2.5
184_d0afe1b9cb9f94531c10858bfcc7c71f,7.924694375903445,2.2013039933065124,2.2198023461914413,1.0
328_0ce44d5166cc5cf7c06a7f32bf767f15,0.013104603388820153,1.2650764310419453,1.9401620601629836,0.5
468_430368526b02438fd8ade8bc238476a5,0.6204531576553183,2.009501816157069,1.9939242826984869,0.5
1667_e22bd4b5acc150f7469e4a1b760d8feb,11.033594787186201,3.0395577926132784,2.5423029463562674,0.5
1193_9accac94671d5d55db04f6bbdff837da,1.5210209284189444,2.403558193206598,4.190819413796119,0.5
318_b8eb1aded1dbf11cc47b9771b6094a89,0.15533960734241467,2.7287330436008066,2.9116648677528163,1.0
1295_1e99924f0a370b1be646d23541e99198,0.28256723871451417,1.049114326003566,1.4652919098727493,0.25
228_4753aaa8f0969bebd51634010e4885ce,0.051613976338421505,2.06136314168928,2.74848418891904,1.0
218_2145b12d01bd9388c0dcfa1453466d35,0.8410595127053022,3.547639485600255,3.368336406905657,1.0
423_b05ae95d18aa5faec92677af6e323e70,0.8088462405591577,0.8885850575671579,1.1107313219589472,0.25
297_4b493c71e6062f7f60de66f82a5bf3e1,0.011779133199488348,2.4314146604291453,1.0078402737530139,0.5
1618_91b8d0a9235b41d5b01a58b72b803487,2.0768917269041784,5.045488031871359,2.8410184933777636,1.0
